server_name,surface,returner_name,context,n_points,p_wide,p_body,p_t
Andy Roddick,Hard,Andre Agassi,Vs Opponent On Surface,97,0.4742268041237113,0.030927835051546393,0.4948453608247423
Andy Roddick,Grass,Andreas Seppi,Vs Opponent On Surface,46,0.5652173913043478,0.08695652173913043,0.34782608695652173
Andy Roddick,Grass,Andy Murray,Vs Opponent On Surface,283,0.42402826855123676,0.06007067137809187,0.5159010600706714
Andy Roddick,Hard,Andy Murray,Vs Opponent On Surface,287,0.4912891986062718,0.07317073170731707,0.4355400696864111
Andy Roddick,Hard,Bjorn Phau,Vs Opponent On Surface,66,0.4090909090909091,0.07575757575757576,0.5151515151515151
Andy Roddick,Hard,David Nalbandian,Vs Opponent On Surface,186,0.40860215053763443,0.0967741935483871,0.4946236559139785
Andy Roddick,Clay,Dmitry Tursunov,Vs Opponent On Surface,193,0.46632124352331605,0.031088082901554404,0.5025906735751295
Andy Roddick,Hard,Feliciano Lopez,Vs Opponent On Surface,130,0.5230769230769231,0.09230769230769231,0.38461538461538464
Andy Roddick,Hard,Fernando Gonzalez,Vs Opponent On Surface,167,0.4491017964071856,0.029940119760479042,0.5209580838323353
Andy Roddick,Clay,Fernando Verdasco,Vs Opponent On Surface,115,0.3826086956521739,0.1826086956521739,0.43478260869565216
Andy Roddick,Clay,Gael Monfils,Vs Opponent On Surface,69,0.5362318840579711,0.10144927536231885,0.36231884057971014
Andy Roddick,Hard,Gilles Muller,Vs Opponent On Surface,85,0.5058823529411764,0.047058823529411764,0.4470588235294118
Andy Roddick,Hard,Grigor Dimitrov,Vs Opponent On Surface,71,0.43661971830985913,0.07042253521126761,0.49295774647887325
Andy Roddick,Hard,Guillermo Canas,Vs Opponent On Surface,118,0.5084745762711864,0.07627118644067797,0.4152542372881356
Andy Roddick,Hard,Guillermo Coria,Vs Opponent On Surface,69,0.4492753623188406,0.36231884057971014,0.18840579710144928
Andy Roddick,Hard,Ivan Ljubicic,Vs Opponent On Surface,186,0.34946236559139787,0.043010752688172046,0.6075268817204301
Andy Roddick,Hard,Jack Brasington,Vs Opponent On Surface,103,0.39805825242718446,0.21359223300970873,0.3883495145631068
Andy Roddick,Hard,James Blake,Vs Opponent On Surface,169,0.40236686390532544,0.14792899408284024,0.44970414201183434
Andy Roddick,Hard,Jiri Novak,Vs Opponent On Surface,48,0.625,0.020833333333333332,0.3541666666666667
Andy Roddick,Hard,Joachim Johansson,Vs Opponent On Surface,113,0.4424778761061947,0.10619469026548672,0.45132743362831856
Andy Roddick,Hard,John Isner,Vs Opponent On Surface,148,0.32432432432432434,0.0472972972972973,0.6283783783783784
Andy Roddick,Hard,Juan Carlos Ferrero,Vs Opponent On Surface,81,0.6172839506172839,0.0,0.38271604938271603
Andy Roddick,Hard,Juan Martin Del Potro,Vs Opponent On Surface,354,0.4463276836158192,0.10734463276836158,0.4463276836158192
Andy Roddick,Hard,Kristian Pless,Vs Opponent On Surface,76,0.5131578947368421,0.06578947368421052,0.42105263157894735
Andy Roddick,Hard,Kristof Vliegen,Vs Opponent On Surface,48,0.5625,0.020833333333333332,0.4166666666666667
Andy Roddick,Grass,Lleyton Hewitt,Vs Opponent On Surface,232,0.4353448275862069,0.017241379310344827,0.5474137931034483
Andy Roddick,Hard,Lleyton Hewitt,Vs Opponent On Surface,734,0.5149863760217984,0.02997275204359673,0.4550408719346049
Andy Roddick,Hard,Marat Safin,Vs Opponent On Surface,466,0.44635193133047213,0.08583690987124463,0.4678111587982833
Andy Roddick,Hard,Marcos Baghdatis,Vs Opponent On Surface,96,0.6458333333333334,0.03125,0.3229166666666667
Andy Roddick,Hard,Mardy Fish,Vs Opponent On Surface,275,0.4218181818181818,0.07636363636363637,0.5018181818181818
Andy Roddick,Hard,Marin Cilic,Vs Opponent On Surface,127,0.5275590551181102,0.05511811023622047,0.41732283464566927
Andy Roddick,Grass,Mario Ancic,Vs Opponent On Surface,106,0.4339622641509434,0.04716981132075472,0.5188679245283019
Andy Roddick,Hard,Max Mirnyi,Vs Opponent On Surface,64,0.5,0.015625,0.484375
Andy Roddick,Hard,Mikhail Youzhny,Vs Opponent On Surface,113,0.4336283185840708,0.061946902654867256,0.504424778761062
Andy Roddick,Hard,Milos Raonic,Vs Opponent On Surface,107,0.40186915887850466,0.028037383177570093,0.5700934579439252
Andy Roddick,Hard,Nicolas Kiefer,Vs Opponent On Surface,59,0.5423728813559322,0.0,0.4576271186440678
Andy Roddick,Grass,Nicolas Mahut,Vs Opponent On Surface,85,0.47058823529411764,0.023529411764705882,0.5058823529411764
Andy Roddick,Hard,Novak Djokovic,Vs Opponent On Surface,120,0.35833333333333334,0.05,0.5916666666666667
Andy Roddick,Hard,Pete Sampras,Vs Opponent On Surface,124,0.3225806451612903,0.25806451612903225,0.41935483870967744
Andy Roddick,Hard,Radek Stepanek,Vs Opponent On Surface,77,0.3246753246753247,0.025974025974025976,0.6493506493506493
Andy Roddick,Clay,Rafael Nadal,Vs Opponent On Surface,156,0.391025641025641,0.05128205128205128,0.5576923076923077
Andy Roddick,Grass,Rafael Nadal,Vs Opponent On Surface,69,0.4057971014492754,0.08695652173913043,0.5072463768115942
Andy Roddick,Hard,Rafael Nadal,Vs Opponent On Surface,363,0.36363636363636365,0.06060606060606061,0.5757575757575758
Andy Roddick,Hard,Rainer Schuettler,Vs Opponent On Surface,117,0.41025641025641024,0.042735042735042736,0.5470085470085471
Andy Roddick,Grass,Richard Gasquet,Vs Opponent On Surface,134,0.4925373134328358,0.05223880597014925,0.4552238805970149
Andy Roddick,Hard,Robin Soderling,Vs Opponent On Surface,62,0.41935483870967744,0.06451612903225806,0.5161290322580645
Andy Roddick,Grass,Roger Federer,Vs Opponent On Surface,550,0.4381818181818182,0.07090909090909091,0.4909090909090909
Andy Roddick,Hard,Roger Federer,Vs Opponent On Surface,1058,0.43761814744801514,0.11058601134215501,0.45179584120982985
Andy Roddick,Grass,Sebastien Grosjean,Vs Opponent On Surface,147,0.4421768707482993,0.027210884353741496,0.5306122448979592
Andy Roddick,Grass,Sjeng Schalken,Vs Opponent On Surface,102,0.23529411764705882,0.18627450980392157,0.5784313725490197
Andy Roddick,Hard,Sjeng Schalken,Vs Opponent On Surface,64,0.359375,0.046875,0.59375
Andy Roddick,Grass,Thomas Johansson,Vs Opponent On Surface,134,0.4626865671641791,0.06716417910447761,0.4701492537313433
Andy Roddick,Hard,Tim Henman,Vs Opponent On Surface,156,0.47435897435897434,0.038461538461538464,0.48717948717948717
Andy Roddick,Hard,Tomas Berdych,Vs Opponent On Surface,56,0.3392857142857143,0.30357142857142855,0.35714285714285715
Andy Roddick,Hard,Tommy Haas,Vs Opponent On Surface,52,0.34615384615384615,0.07692307692307693,0.5769230769230769
Andy Roddick,Hard,Younes El Aynaoui,Vs Opponent On Surface,231,0.39826839826839827,0.03463203463203463,0.5670995670995671
Ante Pavic,Clay,Horacio Zeballos,Vs Opponent On Surface,81,0.4691358024691358,0.08641975308641975,0.4444444444444444
Antoine Bellier,Hard,Maximilian Marterer,Vs Opponent On Surface,119,0.46218487394957986,0.12605042016806722,0.4117647058823529
Antoine Escoffier,Hard,Aleksandar Vukic,Vs Opponent On Surface,67,0.4626865671641791,0.16417910447761194,0.373134328358209
Antoine Escoffier,Hard,Mattia Bellucci,Vs Opponent On Surface,66,0.4393939393939394,0.18181818181818182,0.3787878787878788
Antoine Hoang,Hard,Ricardas Berankis,Vs Opponent On Surface,47,0.40425531914893614,0.1276595744680851,0.46808510638297873
Antonio Veic,Hard,Andrey Kuznetsov,Vs Opponent On Surface,53,0.41509433962264153,0.07547169811320754,0.5094339622641509
Aristotelis Thanos,Hard,Hubert Hurkacz,Vs Opponent On Surface,47,0.3829787234042553,0.23404255319148937,0.3829787234042553
Arklon Huertas Del Pino,Clay,Conner Huertas Del Pino,Vs Opponent On Surface,83,0.4939759036144578,0.25301204819277107,0.25301204819277107
Arnaud Boetsch,Hard,Andrei Medvedev,Vs Opponent On Surface,91,0.26373626373626374,0.1978021978021978,0.5384615384615384
Arnaud Boetsch,Hard,Malivai Washington,Vs Opponent On Surface,44,0.4318181818181818,0.06818181818181818,0.5
Arnaud Boetsch,Hard,Stefan Edberg,Vs Opponent On Surface,92,0.3804347826086957,0.11956521739130435,0.5
Arnaud Clement,Clay,Andre Agassi,Vs Opponent On Surface,171,0.4853801169590643,0.06432748538011696,0.4502923976608187
Arnaud Clement,Hard,Andre Agassi,Vs Opponent On Surface,89,0.5617977528089888,0.056179775280898875,0.38202247191011235
Arnaud Clement,Hard,Andy Murray,Vs Opponent On Surface,226,0.4247787610619469,0.061946902654867256,0.5132743362831859
Arnaud Clement,Clay,Fabrice Santoro,Vs Opponent On Surface,221,0.4751131221719457,0.07239819004524888,0.45248868778280543
Arnaud Clement,Clay,Federico Luzzi,Vs Opponent On Surface,76,0.5394736842105263,0.11842105263157894,0.34210526315789475
Arnaud Clement,Clay,Fernando Gonzalez,Vs Opponent On Surface,62,0.46774193548387094,0.14516129032258066,0.3870967741935484
Arnaud Clement,Hard,Sebastien Grosjean,Vs Opponent On Surface,189,0.6137566137566137,0.026455026455026454,0.35978835978835977
Arnaud Clement,Hard,Thomas Enqvist,Vs Opponent On Surface,72,0.5138888888888888,0.027777777777777776,0.4583333333333333
Arnaud Di Pasquale,Hard,Roger Federer,Vs Opponent On Surface,57,0.5614035087719298,0.10526315789473684,0.3333333333333333
Arthur Ashe,Grass,Ilie Nastase,Vs Opponent On Surface,99,0.3939393939393939,0.030303030303030304,0.5757575757575758
Arthur Ashe,Hard,John Mcenroe,Vs Opponent On Surface,76,0.5131578947368421,0.02631578947368421,0.4605263157894737
Arthur Ashe,Grass,Rod Laver,Vs Opponent On Surface,110,0.44545454545454544,0.15454545454545454,0.4
Arthur Ashe,Grass,Tony Roche,Vs Opponent On Surface,108,0.6111111111111112,0.027777777777777776,0.3611111111111111
Arthur Cazaux,Hard,Alejandro Davidovich Fokina,Vs Opponent On Surface,83,0.5180722891566265,0.012048192771084338,0.46987951807228917
Arthur Cazaux,Clay,Alejandro Tabilo,Vs Opponent On Surface,114,0.45614035087719296,0.043859649122807015,0.5
Arthur Cazaux,Clay,Alexander Bublik,Vs Opponent On Surface,119,0.4957983193277311,0.01680672268907563,0.48739495798319327
Arthur Cazaux,Hard,Andrey Rublev,Vs Opponent On Surface,58,0.5862068965517241,0.017241379310344827,0.39655172413793105
Arthur Cazaux,Hard,Felix Auger Aliassime,Vs Opponent On Surface,101,0.42574257425742573,0.019801980198019802,0.5544554455445545
Arthur Cazaux,Hard,Harold Mayot,Vs Opponent On Surface,52,0.5576923076923077,0.17307692307692307,0.2692307692307692
Arthur Cazaux,Hard,Holger Rune,Vs Opponent On Surface,111,0.5135135135135135,0.06306306306306306,0.42342342342342343
Arthur Cazaux,Clay,Hubert Hurkacz,Vs Opponent On Surface,48,0.5208333333333334,0.08333333333333333,0.3958333333333333
Arthur Cazaux,Hard,Hubert Hurkacz,Vs Opponent On Surface,108,0.46296296296296297,0.027777777777777776,0.5092592592592593
Arthur Cazaux,Hard,Luciano Darderi,Vs Opponent On Surface,83,0.4457831325301205,0.04819277108433735,0.5060240963855421
Arthur Cazaux,Clay,Tomas Martin Etcheverry,Vs Opponent On Surface,126,0.5476190476190477,0.023809523809523808,0.42857142857142855
Arthur Fery,Grass,Alexei Popyrin,Vs Opponent On Surface,112,0.4732142857142857,0.07142857142857142,0.45535714285714285
Arthur Fery,Grass,Daniil Medvedev,Vs Opponent On Surface,95,0.6105263157894737,0.12631578947368421,0.2631578947368421
Arthur Fils,Hard,Alejandro Davidovich Fokina,Vs Opponent On Surface,107,0.4672897196261682,0.028037383177570093,0.5046728971962616
Arthur Fils,Clay,Alex De Minaur,Vs Opponent On Surface,55,0.4727272727272727,0.03636363636363636,0.4909090909090909
Arthur Fils,Hard,Alexander Bublik,Vs Opponent On Surface,56,0.375,0.017857142857142856,0.6071428571428571
Arthur Fils,Clay,Alexander Zverev,Vs Opponent On Surface,203,0.5763546798029556,0.034482758620689655,0.3891625615763547
Arthur Fils,Grass,Alexander Zverev,Vs Opponent On Surface,91,0.6703296703296703,0.01098901098901099,0.31868131868131866
Arthur Fils,Hard,Alexander Zverev,Vs Opponent On Surface,75,0.5333333333333333,0.05333333333333334,0.41333333333333333
Arthur Fils,Clay,Andrey Rublev,Vs Opponent On Surface,42,0.6190476190476191,0.047619047619047616,0.3333333333333333
Arthur Fils,Hard,Andrey Rublev,Vs Opponent On Surface,87,0.5977011494252874,0.011494252873563218,0.39080459770114945
Arthur Fils,Hard,Ben Shelton,Vs Opponent On Surface,58,0.5689655172413793,0.0,0.43103448275862066
Arthur Fils,Clay,Carlos Alcaraz,Vs Opponent On Surface,158,0.6518987341772152,0.0189873417721519,0.3291139240506329
Arthur Fils,Clay,Casper Ruud,Vs Opponent On Surface,48,0.6875,0.0,0.3125
Arthur Fils,Hard,Casper Ruud,Vs Opponent On Surface,62,0.43548387096774194,0.06451612903225806,0.5
Arthur Fils,Clay,Daniel Altmaier,Vs Opponent On Surface,63,0.5396825396825397,0.0,0.4603174603174603
Arthur Fils,Hard,Daniel Altmaier,Vs Opponent On Surface,57,0.40350877192982454,0.017543859649122806,0.5789473684210527
Arthur Fils,Hard,Daniil Medvedev,Vs Opponent On Surface,169,0.5680473372781065,0.029585798816568046,0.40236686390532544
Arthur Fils,Grass,Dominik Koepfer,Vs Opponent On Surface,71,0.5915492957746479,0.0,0.4084507042253521
Arthur Fils,Clay,Dusan Lajovic,Vs Opponent On Surface,72,0.6111111111111112,0.06944444444444445,0.3194444444444444
Arthur Fils,Clay,Flavio Cobolli,Vs Opponent On Surface,53,0.5660377358490566,0.0,0.4339622641509434
Arthur Fils,Hard,Gabriel Diallo,Vs Opponent On Surface,165,0.43636363636363634,0.09696969696969697,0.4666666666666667
Arthur Fils,Grass,Hubert Hurkacz,Vs Opponent On Surface,142,0.528169014084507,0.04929577464788732,0.4225352112676056
Arthur Fils,Hard,Jakub Mensik,Vs Opponent On Surface,124,0.532258064516129,0.12096774193548387,0.3467741935483871
Arthur Fils,Hard,Jan Lennard Struff,Vs Opponent On Surface,81,0.4691358024691358,0.037037037037037035,0.49382716049382713
Arthur Fils,Clay,Jaume Munar,Vs Opponent On Surface,168,0.6845238095238095,0.06547619047619048,0.25
Arthur Fils,Hard,Jiri Lehecka,Vs Opponent On Surface,66,0.4393939393939394,0.22727272727272727,0.3333333333333333
Arthur Fils,Clay,Joao Fonseca,Vs Opponent On Surface,62,0.4838709677419355,0.25806451612903225,0.25806451612903225
Arthur Fils,Hard,Joao Fonseca,Vs Opponent On Surface,84,0.4166666666666667,0.023809523809523808,0.5595238095238095
Arthur Fils,Clay,Joao Sousa,Vs Opponent On Surface,75,0.4666666666666667,0.17333333333333334,0.36
Arthur Fils,Hard,Joris De Loore,Vs Opponent On Surface,83,0.43373493975903615,0.060240963855421686,0.5060240963855421
Arthur Fils,Hard,Learner Tien,Vs Opponent On Surface,109,0.5871559633027523,0.07339449541284404,0.3394495412844037
Arthur Fils,Clay,Lorenzo Musetti,Vs Opponent On Surface,60,0.55,0.11666666666666667,0.3333333333333333
Arthur Fils,Hard,Lorenzo Musetti,Vs Opponent On Surface,95,0.5578947368421052,0.06315789473684211,0.37894736842105264
Arthur Fils,Hard,Marcos Giron,Vs Opponent On Surface,81,0.5185185185185185,0.037037037037037035,0.4444444444444444
Arthur Fils,Hard,Marin Cilic,Vs Opponent On Surface,63,0.49206349206349204,0.031746031746031744,0.47619047619047616
Arthur Fils,Hard,Matteo Arnaldi,Vs Opponent On Surface,71,0.6056338028169014,0.0,0.39436619718309857
Arthur Fils,Hard,Otto Virtanen,Vs Opponent On Surface,111,0.5315315315315315,0.05405405405405406,0.4144144144144144
Arthur Fils,Clay,Pedro Martinez,Vs Opponent On Surface,51,0.6274509803921569,0.0196078431372549,0.35294117647058826
Arthur Fils,Hard,Richard Gasquet,Vs Opponent On Surface,60,0.55,0.1,0.35
Arthur Fils,Clay,Sebastian Baez,Vs Opponent On Surface,45,0.5111111111111111,0.0,0.4888888888888889
Arthur Fils,Clay,Stefanos Tsitsipas,Vs Opponent On Surface,73,0.6164383561643836,0.0136986301369863,0.3698630136986301
Arthur Fils,Hard,Stefanos Tsitsipas,Vs Opponent On Surface,54,0.6111111111111112,0.0,0.3888888888888889
Arthur Fils,Clay,Tallon Griekspoor,Vs Opponent On Surface,44,0.5909090909090909,0.0,0.4090909090909091
Arthur Fils,Hard,Tallon Griekspoor,Vs Opponent On Surface,164,0.5060975609756098,0.03048780487804878,0.4634146341463415
Arthur Fils,Hard,Taylor Fritz,Vs Opponent On Surface,77,0.4155844155844156,0.07792207792207792,0.5064935064935064
Arthur Fils,Clay,Thiago Seyboth Wild,Vs Opponent On Surface,47,0.574468085106383,0.0425531914893617,0.3829787234042553
Arthur Fils,Grass,Tomas Machac,Vs Opponent On Surface,58,0.5862068965517241,0.0,0.41379310344827586
Arthur Fils,Grass,Ugo Humbert,Vs Opponent On Surface,60,0.5333333333333333,0.06666666666666667,0.4
Arthur Fils,Hard,Ugo Humbert,Vs Opponent On Surface,145,0.47586206896551725,0.06206896551724138,0.46206896551724136
Arthur Rinderknech,Grass,Alexander Zverev,Vs Opponent On Surface,171,0.4444444444444444,0.1695906432748538,0.38596491228070173
Arthur Rinderknech,Hard,Andrey Rublev,Vs Opponent On Surface,74,0.4594594594594595,0.05405405405405406,0.4864864864864865
Arthur Rinderknech,Grass,Carlos Alcaraz,Vs Opponent On Surface,161,0.4782608695652174,0.07453416149068323,0.4472049689440994
Arthur Rinderknech,Hard,Casper Ruud,Vs Opponent On Surface,66,0.48484848484848486,0.18181818181818182,0.3333333333333333
Arthur Rinderknech,Hard,Denis Shapovalov,Vs Opponent On Surface,52,0.34615384615384615,0.3076923076923077,0.34615384615384615
Arthur Rinderknech,Clay,Hubert Hurkacz,Vs Opponent On Surface,47,0.48936170212765956,0.0425531914893617,0.46808510638297873
Arthur Rinderknech,Hard,Hubert Hurkacz,Vs Opponent On Surface,199,0.45226130653266333,0.11055276381909548,0.4371859296482412
Arthur Rinderknech,Grass,Jan Lennard Struff,Vs Opponent On Surface,70,0.4142857142857143,0.02857142857142857,0.5571428571428572
Arthur Rinderknech,Clay,Jannik Sinner,Vs Opponent On Surface,87,0.4827586206896552,0.06896551724137931,0.4482758620689655
Arthur Rinderknech,Hard,Jannik Sinner,Vs Opponent On Surface,53,0.39622641509433965,0.1320754716981132,0.4716981132075472
Arthur Rinderknech,Hard,Jiri Lehecka,Vs Opponent On Surface,76,0.34210526315789475,0.11842105263157894,0.5394736842105263
Arthur Rinderknech,Grass,Kamil Majchrzak,Vs Opponent On Surface,111,0.45045045045045046,0.09009009009009009,0.4594594594594595
Arthur Rinderknech,Clay,Taylor Fritz,Vs Opponent On Surface,111,0.4774774774774775,0.02702702702702703,0.4954954954954955
Arthur Rinderknech,Hard,Taylor Fritz,Vs Opponent On Surface,57,0.45614035087719296,0.10526315789473684,0.43859649122807015
Arthur Rinderknech,Hard,Thanasi Kokkinakis,Vs Opponent On Surface,101,0.46534653465346537,0.10891089108910891,0.42574257425742573
Arthur Rinderknech,Hard,Valentin Vacherot,Vs Opponent On Surface,86,0.46511627906976744,0.10465116279069768,0.43023255813953487
Aslan Karatsev,Hard,Adrian Mannarino,Vs Opponent On Surface,174,0.45977011494252873,0.25287356321839083,0.28735632183908044
Aslan Karatsev,Clay,Alexander Bublik,Vs Opponent On Surface,49,0.42857142857142855,0.08163265306122448,0.4897959183673469
Aslan Karatsev,Hard,Alexander Bublik,Vs Opponent On Surface,62,0.46774193548387094,0.03225806451612903,0.5
Aslan Karatsev,Hard,Andy Murray,Vs Opponent On Surface,54,0.4444444444444444,0.2037037037037037,0.35185185185185186
Aslan Karatsev,Hard,Attila Balazs,Vs Opponent On Surface,97,0.4329896907216495,0.07216494845360824,0.4948453608247423
Aslan Karatsev,Clay,Camilo Ugo Carabelli,Vs Opponent On Surface,145,0.6344827586206897,0.14482758620689656,0.2206896551724138
Aslan Karatsev,Clay,Daniil Medvedev,Vs Opponent On Surface,60,0.5166666666666667,0.05,0.43333333333333335
Aslan Karatsev,Hard,Denis Shapovalov,Vs Opponent On Surface,61,0.5737704918032787,0.06557377049180328,0.36065573770491804
Aslan Karatsev,Hard,Gilles Simon,Vs Opponent On Surface,43,0.6511627906976745,0.0,0.3488372093023256
Aslan Karatsev,Hard,Grigor Dimitrov,Vs Opponent On Surface,245,0.4489795918367347,0.08163265306122448,0.46938775510204084
Aslan Karatsev,Hard,Hubert Hurkacz,Vs Opponent On Surface,140,0.5285714285714286,0.12142857142857143,0.35
Aslan Karatsev,Hard,Jaume Munar,Vs Opponent On Surface,182,0.5164835164835165,0.22527472527472528,0.25824175824175827
Aslan Karatsev,Hard,Jiri Lehecka,Vs Opponent On Surface,80,0.55,0.0375,0.4125
Aslan Karatsev,Hard,John Millman,Vs Opponent On Surface,61,0.5901639344262295,0.18032786885245902,0.22950819672131148
Aslan Karatsev,Hard,Jordan Thompson,Vs Opponent On Surface,101,0.4158415841584158,0.12871287128712872,0.45544554455445546
Aslan Karatsev,Hard,Karen Khachanov,Vs Opponent On Surface,80,0.5375,0.1375,0.325
Aslan Karatsev,Hard,Marin Cilic,Vs Opponent On Surface,83,0.4578313253012048,0.13253012048192772,0.40963855421686746
Aslan Karatsev,Hard,Maxime Cressy,Vs Opponent On Surface,59,0.559322033898305,0.1016949152542373,0.3389830508474576
Aslan Karatsev,Hard,Mikhail Kukushkin,Vs Opponent On Surface,56,0.5,0.10714285714285714,0.39285714285714285
Aslan Karatsev,Clay,Novak Djokovic,Vs Opponent On Surface,63,0.5396825396825397,0.07936507936507936,0.38095238095238093
Aslan Karatsev,Clay,Reilly Opelka,Vs Opponent On Surface,66,0.3484848484848485,0.2878787878787879,0.36363636363636365
Aslan Karatsev,Hard,Tallon Griekspoor,Vs Opponent On Surface,152,0.4605263157894737,0.13157894736842105,0.40789473684210525
Aslan Karatsev,Hard,Tomas Martin Etcheverry,Vs Opponent On Surface,101,0.4752475247524752,0.1782178217821782,0.3465346534653465
Aslan Karatsev,Hard,Yoshihito Nishioka,Vs Opponent On Surface,55,0.6181818181818182,0.03636363636363636,0.34545454545454546
Attila Balazs,Hard,Aslan Karatsev,Vs Opponent On Surface,116,0.49137931034482757,0.15517241379310345,0.35344827586206895
Attila Balazs,Hard,Daniil Medvedev,Vs Opponent On Surface,62,0.3709677419354839,0.1935483870967742,0.43548387096774194
Attila Balazs,Clay,Hubert Hurkacz,Vs Opponent On Surface,66,0.45454545454545453,0.10606060606060606,0.4393939393939394
Attila Balazs,Hard,Hubert Hurkacz,Vs Opponent On Surface,59,0.3728813559322034,0.2033898305084746,0.423728813559322
Axel Michon,Hard,Peter Gojowczyk,Vs Opponent On Surface,51,0.43137254901960786,0.0196078431372549,0.5490196078431373
Balazs Taroczy,Clay,Raul Ramirez,Vs Opponent On Surface,145,0.4413793103448276,0.1793103448275862,0.3793103448275862
Baptiste Crepatte,Clay,Dustin Brown,Vs Opponent On Surface,54,0.5185185185185185,0.07407407407407407,0.4074074074074074
Baptiste Crepatte,Hard,Kevin King,Vs Opponent On Surface,48,0.4583333333333333,0.125,0.4166666666666667
Beibit Zhukayev,Hard,Mees Rottgering,Vs Opponent On Surface,109,0.41284403669724773,0.08256880733944955,0.5045871559633027
Ben Shelton,Hard,Adrian Mannarino,Vs Opponent On Surface,247,0.5182186234817814,0.1417004048582996,0.340080971659919
Ben Shelton,Hard,Alejandro Davidovich Fokina,Vs Opponent On Surface,86,0.4883720930232558,0.12790697674418605,0.38372093023255816
Ben Shelton,Hard,Alex De Minaur,Vs Opponent On Surface,59,0.4915254237288136,0.1694915254237288,0.3389830508474576
Ben Shelton,Hard,Alexander Zverev,Vs Opponent On Surface,107,0.5887850467289719,0.09345794392523364,0.3177570093457944
Ben Shelton,Hard,Arthur Fils,Vs Opponent On Surface,61,0.4098360655737705,0.06557377049180328,0.5245901639344263
Ben Shelton,Hard,Botic Van De Zandschulp,Vs Opponent On Surface,91,0.46153846153846156,0.2087912087912088,0.32967032967032966
Ben Shelton,Clay,Carlos Alcaraz,Vs Opponent On Surface,128,0.4609375,0.1015625,0.4375
Ben Shelton,Hard,Coleman Wong,Vs Opponent On Surface,95,0.4,0.22105263157894736,0.37894736842105264
Ben Shelton,Clay,Dominic Thiem,Vs Opponent On Surface,52,0.6153846153846154,0.09615384615384616,0.28846153846153844
Ben Shelton,Hard,Dominic Thiem,Vs Opponent On Surface,60,0.45,0.18333333333333332,0.36666666666666664
Ben Shelton,Clay,Felix Auger Aliassime,Vs Opponent On Surface,91,0.4835164835164835,0.06593406593406594,0.45054945054945056
Ben Shelton,Hard,Frances Tiafoe,Vs Opponent On Surface,270,0.3888888888888889,0.2518518518518518,0.3592592592592593
Ben Shelton,Hard,Gael Monfils,Vs Opponent On Surface,116,0.3879310344827586,0.15517241379310345,0.45689655172413796
Ben Shelton,Hard,Gijs Brouwer,Vs Opponent On Surface,76,0.40789473684210525,0.27631578947368424,0.3157894736842105
Ben Shelton,Hard,Jack Draper,Vs Opponent On Surface,74,0.5,0.04054054054054054,0.4594594594594595
Ben Shelton,Clay,Jakub Mensik,Vs Opponent On Surface,59,0.4576271186440678,0.0847457627118644,0.4576271186440678
Ben Shelton,Hard,Jakub Mensik,Vs Opponent On Surface,202,0.46534653465346537,0.18811881188118812,0.3465346534653465
Ben Shelton,Grass,Jannik Sinner,Vs Opponent On Surface,188,0.5531914893617021,0.05851063829787234,0.3882978723404255
Ben Shelton,Hard,Jannik Sinner,Vs Opponent On Surface,368,0.5434782608695652,0.10869565217391304,0.34782608695652173
Ben Shelton,Clay,Jaume Munar,Vs Opponent On Surface,56,0.7678571428571429,0.017857142857142856,0.21428571428571427
Ben Shelton,Grass,Jiri Lehecka,Vs Opponent On Surface,44,0.29545454545454547,0.045454545454545456,0.6590909090909091
Ben Shelton,Hard,Juncheng Shang,Vs Opponent On Surface,63,0.6507936507936508,0.031746031746031744,0.31746031746031744
Ben Shelton,Hard,Karen Khachanov,Vs Opponent On Surface,108,0.49074074074074076,0.09259259259259259,0.4166666666666667
Ben Shelton,Hard,Lorenzo Musetti,Vs Opponent On Surface,197,0.45685279187817257,0.12690355329949238,0.41624365482233505
Ben Shelton,Clay,Lorenzo Sonego,Vs Opponent On Surface,136,0.4632352941176471,0.1323529411764706,0.40441176470588236
Ben Shelton,Hard,Lorenzo Sonego,Vs Opponent On Surface,137,0.4744525547445255,0.1897810218978102,0.3357664233576642
Ben Shelton,Hard,Mackenzie Mcdonald,Vs Opponent On Surface,45,0.5555555555555556,0.15555555555555556,0.28888888888888886
Ben Shelton,Hard,Novak Djokovic,Vs Opponent On Surface,99,0.5454545454545454,0.0707070707070707,0.3838383838383838
Ben Shelton,Hard,Nuno Borges,Vs Opponent On Surface,181,0.46408839779005523,0.17679558011049723,0.35911602209944754
Ben Shelton,Hard,Sebastian Baez,Vs Opponent On Surface,46,0.41304347826086957,0.10869565217391304,0.4782608695652174
Ben Shelton,Hard,Thanasi Kokkinakis,Vs Opponent On Surface,108,0.48148148148148145,0.19444444444444445,0.32407407407407407
Ben Shelton,Hard,Tommy Paul,Vs Opponent On Surface,119,0.4369747899159664,0.17647058823529413,0.3865546218487395
Benjamin Balleret,Clay,Roger Federer,Vs Opponent On Surface,45,0.6666666666666666,0.1111111111111111,0.2222222222222222
Benjamin Becker,Hard,Gustavo Kuerten,Vs Opponent On Surface,62,0.3709677419354839,0.03225806451612903,0.5967741935483871
Benjamin Becker,Hard,Nikolay Davydenko,Vs Opponent On Surface,64,0.390625,0.03125,0.578125
