entity_name,role,surface,rally_bucket,n_points,rally_advantage,avg_actual,avg_expected
Philipp Kohlschreiber,Returner,Grass,7-9,12,-0.07137820647413241,0.4166666666666667,0.4880448731407991
Philipp Kohlschreiber,Returner,Hard,0-3,483,-0.035799218951313626,0.28778467908902694,0.3235838980403405
Philipp Kohlschreiber,Returner,Hard,10+,57,0.019354538813348757,0.5087719298245614,0.4894173910112127
Philipp Kohlschreiber,Returner,Hard,4-6,170,-0.033104356164910274,0.4117647058823529,0.44486906204726323
Philipp Kohlschreiber,Returner,Hard,7-9,71,-0.08385155521942698,0.39436619718309857,0.4782177524025256
Philipp Petzschner,Returner,Grass,0-3,105,-0.039936419722171865,0.2857142857142857,0.3256507054364576
Philipp Petzschner,Returner,Grass,10+,8,-0.10281253551253028,0.375,0.4778125355125303
Philipp Petzschner,Returner,Grass,4-6,58,-0.07159844855702657,0.3620689655172414,0.43366741407426795
Philipp Petzschner,Returner,Grass,7-9,19,-0.15311594899196224,0.3157894736842105,0.46890542267617275
Pierre Hugues Herbert,Returner,Clay,0-3,150,-0.06969828148672216,0.26,0.32969828148672214
Pierre Hugues Herbert,Returner,Clay,10+,17,-0.17213919095229005,0.29411764705882354,0.4662568380111136
Pierre Hugues Herbert,Returner,Clay,4-6,64,-0.08938180088243514,0.34375,0.43313180088243514
Pierre Hugues Herbert,Returner,Clay,7-9,25,-0.055085111769083955,0.4,0.45508511176908395
Pierre Hugues Herbert,Returner,Grass,0-3,155,-0.04544651328857939,0.2709677419354839,0.3164142552240633
Pierre Hugues Herbert,Returner,Grass,10+,4,0.2303201954228203,0.75,0.5196798045771797
Pierre Hugues Herbert,Returner,Grass,4-6,34,-0.07892887220189249,0.35294117647058826,0.4318700486724807
Pierre Hugues Herbert,Returner,Grass,7-9,8,0.000580005632890207,0.5,0.4994199943671098
Pierre Hugues Herbert,Returner,Hard,0-3,324,-0.02167769081898317,0.3055555555555556,0.3272332463745387
Pierre Hugues Herbert,Returner,Hard,10+,31,-0.039878867120557736,0.45161290322580644,0.4914917703463642
Pierre Hugues Herbert,Returner,Hard,4-6,138,0.06607519538174729,0.5072463768115942,0.4411711814298469
Pierre Hugues Herbert,Returner,Hard,7-9,41,-0.1487388055407287,0.3170731707317073,0.46581197627243603
Pol Martin Tiffon,Returner,Clay,0-3,27,0.011728000520058653,0.25925925925925924,0.2475312587392006
Pol Martin Tiffon,Returner,Clay,10+,5,-0.02834443419426915,0.4,0.42834443419426915
Pol Martin Tiffon,Returner,Clay,4-6,18,-0.05978222786140694,0.2777777777777778,0.33756000563918476
Pol Martin Tiffon,Returner,Clay,7-9,5,-0.04450583148792231,0.4,0.4445058314879223
Potito Starace,Returner,Clay,0-3,84,-0.12949888022186085,0.19047619047619047,0.31997507069805137
Potito Starace,Returner,Clay,10+,14,-0.02509957470552252,0.5,0.5250995747055225
Potito Starace,Returner,Clay,4-6,40,-0.053272575421306034,0.375,0.42827257542130603
Potito Starace,Returner,Clay,7-9,16,0.0994432133103208,0.5625,0.4630567866896792
Prajnesh Gunneswaran,Returner,Clay,0-3,36,0.23264715604710912,0.5,0.2673528439528909
Prajnesh Gunneswaran,Returner,Clay,10+,5,-0.043765504822309766,0.4,0.4437655048223098
Prajnesh Gunneswaran,Returner,Clay,4-6,16,0.07449170262368901,0.4375,0.363008297376311
Prajnesh Gunneswaran,Returner,Clay,7-9,9,0.015586783576320016,0.4444444444444444,0.42885766086812444
Prajnesh Gunneswaran,Returner,Grass,0-3,30,-0.08799714723202952,0.16666666666666666,0.2546638138986962
Prajnesh Gunneswaran,Returner,Grass,4-6,9,-0.021330600038547438,0.3333333333333333,0.3546639333718808
Prajnesh Gunneswaran,Returner,Grass,7-9,1,0.5263065424642992,1.0,0.4736934575357008
Prajnesh Gunneswaran,Returner,Hard,0-3,139,0.03197143093979711,0.28776978417266186,0.25579835323286476
Prajnesh Gunneswaran,Returner,Hard,10+,8,-0.06590592596512218,0.375,0.4409059259651222
Prajnesh Gunneswaran,Returner,Hard,4-6,39,-0.06278780721517215,0.3076923076923077,0.37048011490747984
Prajnesh Gunneswaran,Returner,Hard,7-9,13,0.04039888842016846,0.46153846153846156,0.4211395731182931
Preston Stearns,Returner,Hard,0-3,30,-0.002198543393794661,0.3333333333333333,0.335531876727128
Preston Stearns,Returner,Hard,10+,2,0.48862279102170947,1.0,0.5113772089782905
Preston Stearns,Returner,Hard,4-6,15,0.13905316194181436,0.6,0.46094683805818565
Preston Stearns,Returner,Hard,7-9,8,0.04716750467174659,0.5,0.4528324953282534
Quentin Halys,Returner,Clay,0-3,67,-0.15267795966253536,0.1791044776119403,0.3317824372744757
Quentin Halys,Returner,Clay,10+,8,-0.03169915191148227,0.5,0.5316991519114823
Quentin Halys,Returner,Clay,4-6,24,0.027175024138855752,0.5,0.47282497586114425
Quentin Halys,Returner,Clay,7-9,13,-0.30523867050156206,0.15384615384615385,0.45908482434771586
Quentin Halys,Returner,Grass,0-3,97,-0.034917230284134966,0.29896907216494845,0.3338863024490834
Quentin Halys,Returner,Grass,10+,5,-0.53329676592377,0.0,0.53329676592377
Quentin Halys,Returner,Grass,4-6,35,-0.11633305820023424,0.3142857142857143,0.4306187724859485
Quentin Halys,Returner,Grass,7-9,12,-0.16141112119236697,0.3333333333333333,0.4947444545257003
Quentin Halys,Returner,Hard,0-3,249,-0.07392685547560518,0.26907630522088355,0.34300316069648873
Quentin Halys,Returner,Hard,10+,12,-0.03664285291674888,0.5,0.5366428529167488
Quentin Halys,Returner,Hard,4-6,98,-0.09799778850473725,0.3673469387755102,0.46534472728024745
Quentin Halys,Returner,Hard,7-9,45,0.022306766772372446,0.5111111111111111,0.48880434433873865
R,Returner,3,0-3,100,0.051849327707042876,0.38,0.32815067229295714
R,Returner,3,10+,11,0.03298528073919404,0.5454545454545454,0.5124692647153514
R,Returner,3,4-6,42,-0.09027072351665218,0.35714285714285715,0.4474135806595093
R,Returner,3,7-9,18,-0.06463708935419891,0.4444444444444444,0.5090815337986433
Radek Stepanek,Returner,Clay,0-3,128,0.005292325052630577,0.3359375,0.33064517494736945
Radek Stepanek,Returner,Clay,10+,16,-0.17785827410224125,0.3125,0.49035827410224125
Radek Stepanek,Returner,Clay,4-6,66,-0.12893216908485233,0.30303030303030304,0.43196247211515537
Radek Stepanek,Returner,Clay,7-9,19,-0.18232488797547297,0.3157894736842105,0.4981143616596835
Radek Stepanek,Returner,Grass,0-3,153,-0.026730016665902686,0.29411764705882354,0.32084766372472623
Radek Stepanek,Returner,Grass,10+,29,-0.09936539677837766,0.41379310344827586,0.5131585002266535
Radek Stepanek,Returner,Grass,4-6,69,-0.0172565593164786,0.42028985507246375,0.4375464143889424
Radek Stepanek,Returner,Grass,7-9,31,-0.17943496751765442,0.3225806451612903,0.5020156126789448
Radek Stepanek,Returner,Hard,0-3,375,-0.002140421756162688,0.3253333333333333,0.327473755089496
Radek Stepanek,Returner,Hard,10+,48,0.0065427776216954725,0.5,0.4934572223783045
Radek Stepanek,Returner,Hard,4-6,176,0.0035235945678483687,0.4375,0.43397640543215166
Radek Stepanek,Returner,Hard,7-9,55,-0.02032364546964065,0.45454545454545453,0.4748691000150952
Radu Albot,Returner,Clay,0-3,123,-0.04994458446220044,0.2845528455284553,0.33449742999065574
Radu Albot,Returner,Clay,10+,28,-0.2533976709832802,0.25,0.5033976709832801
Radu Albot,Returner,Clay,4-6,74,0.08758792147069219,0.5405405405405406,0.4529526190698484
Radu Albot,Returner,Clay,7-9,33,-0.02014536195326986,0.48484848484848486,0.5049938468017547
Radu Albot,Returner,Grass,0-3,136,0.048824850520136825,0.38235294117647056,0.33352809065633376
Radu Albot,Returner,Grass,10+,2,-0.050696799930555425,0.5,0.5506967999305554
Radu Albot,Returner,Grass,4-6,29,0.019797106034272646,0.4482758620689655,0.4284787560346929
Radu Albot,Returner,Grass,7-9,5,0.111088645840425,0.6,0.488911354159575
Radu Albot,Returner,Hard,0-3,368,-0.013050795481356927,0.3179347826086957,0.3309855780900526
Radu Albot,Returner,Hard,10+,65,-0.023589436247186332,0.49230769230769234,0.5158971285548787
Radu Albot,Returner,Hard,4-6,142,0.04194069227573458,0.49295774647887325,0.45101705420313865
Radu Albot,Returner,Hard,7-9,60,-0.005615768079895378,0.48333333333333334,0.4889491014132287
Rafael Arevalo,Returner,Hard,0-3,23,-0.003334441696823736,0.2608695652173913,0.26420400691421503
Rafael Arevalo,Returner,Hard,4-6,12,-0.1346486534490551,0.25,0.38464865344905513
Rafael Arevalo,Returner,Hard,7-9,5,-0.16143308323710762,0.2,0.3614330832371076
Rafael Jodar,Returner,Hard,0-3,41,0.02641716320461955,0.36585365853658536,0.3394364953319658
Rafael Jodar,Returner,Hard,10+,7,-0.110903784383652,0.42857142857142855,0.5394752129550806
Rafael Jodar,Returner,Hard,4-6,18,-0.0691568337213657,0.3888888888888889,0.45804572261025456
Rafael Jodar,Returner,Hard,7-9,8,0.014369770645777755,0.5,0.48563022935422223
Rafael Nadal,Returner,Clay,0-3,5627,0.054054163986468874,0.38564066109827616,0.3315864971118073
Rafael Nadal,Returner,Clay,10+,1648,0.06677464065525594,0.5691747572815534,0.5024001166262975
Rafael Nadal,Returner,Clay,4-6,3424,0.05033882857421665,0.49795560747663553,0.44761677890241885
Rafael Nadal,Returner,Clay,7-9,1603,0.05661579996653266,0.5483468496568933,0.4917310496903607
Rafael Nadal,Returner,Grass,0-3,2106,0.011139605771806341,0.33143399810066476,0.3202943923288584
Rafael Nadal,Returner,Grass,10+,232,0.09325186993139396,0.5948275862068966,0.5015757162755026
Rafael Nadal,Returner,Grass,4-6,832,0.05635027079484806,0.4963942307692308,0.4400439599743827
Rafael Nadal,Returner,Grass,7-9,299,0.0018907279650151555,0.4882943143812709,0.48640358641625575
Rafael Nadal,Returner,Hard,0-3,8459,0.002997249708022398,0.3308901761437522,0.3278929264357298
Rafael Nadal,Returner,Hard,10+,1683,0.02169309099944536,0.5258467023172906,0.5041536113178452
Rafael Nadal,Returner,Hard,4-6,3946,0.03822287368060814,0.4837810440952864,0.44555817041467827
Rafael Nadal,Returner,Hard,7-9,1778,0.043799988822889366,0.5354330708661418,0.4916330820432524
Rainer Schuettler,Returner,Grass,0-3,45,-0.16298595404272556,0.15555555555555556,0.3185415095982811
Rainer Schuettler,Returner,Grass,10+,6,0.014648055773091992,0.5,0.485351944226908
Rainer Schuettler,Returner,Grass,4-6,8,-0.3035579777684353,0.125,0.4285579777684353
Rainer Schuettler,Returner,Grass,7-9,9,0.10871084924817981,0.5555555555555556,0.4468447063073757
Rainer Schuettler,Returner,Hard,0-3,176,-0.083326789895061,0.24431818181818182,0.3276449717132428
Rainer Schuettler,Returner,Hard,10+,56,-0.030657616459664215,0.4642857142857143,0.4949433307453785
Rainer Schuettler,Returner,Hard,4-6,90,0.024383260550275024,0.4777777777777778,0.4533945172275028
Rainer Schuettler,Returner,Hard,7-9,49,0.04826038509471902,0.5306122448979592,0.48235185980324013
Ramkumar Ramanathan,Returner,Hard,0-3,20,-0.1510990771205746,0.1,0.2510990771205746
Ramkumar Ramanathan,Returner,Hard,10+,4,-0.1898454397582568,0.25,0.4398454397582568
Ramkumar Ramanathan,Returner,Hard,4-6,15,-0.010851904134431156,0.3333333333333333,0.34418523746776447
Ramkumar Ramanathan,Returner,Hard,7-9,4,0.3822785308535917,0.75,0.3677214691464083
Raphael Collignon,Returner,Clay,0-3,38,0.08075448377373762,0.42105263157894735,0.3402981478052098
Raphael Collignon,Returner,Clay,10+,16,0.05165017999425224,0.5625,0.5108498200057477
Raphael Collignon,Returner,Clay,4-6,17,0.18566334241481525,0.6470588235294118,0.4613954811145965
Raphael Collignon,Returner,Clay,7-9,14,-0.071756331428527,0.42857142857142855,0.5003277599999556
Raphael Collignon,Returner,Hard,0-3,239,-0.009298454566863816,0.3179916317991632,0.327290086366027
Raphael Collignon,Returner,Hard,10+,54,0.051876800931862255,0.5370370370370371,0.4851602361051748
Raphael Collignon,Returner,Hard,4-6,122,-0.011191846447011863,0.4262295081967213,0.43742135464373316
Raphael Collignon,Returner,Hard,7-9,62,-0.08215285771622861,0.4032258064516129,0.48537866416784153
Raul Brancaccio,Returner,Clay,0-3,32,0.18957272934413338,0.53125,0.3416772706558666
Raul Brancaccio,Returner,Clay,10+,6,0.531057924502087,1.0,0.468942075497913
Raul Brancaccio,Returner,Clay,4-6,7,0.13285255270026425,0.5714285714285714,0.4385760187283072
Raul Brancaccio,Returner,Clay,7-9,7,0.36321614739265595,0.8571428571428571,0.4939267097502012
Raul Ramirez,Returner,Clay,0-3,83,0.05030259784985755,0.39759036144578314,0.3472877635959256
Raul Ramirez,Returner,Clay,10+,14,0.03367704345029828,0.5714285714285714,0.5377515279782731
Raul Ramirez,Returner,Clay,4-6,38,-0.07475783855920795,0.39473684210526316,0.46949468066447114
Raul Ramirez,Returner,Clay,7-9,13,-0.06328852993137285,0.46153846153846156,0.5248269914698344
Rei Sakamoto,Returner,Hard,0-3,101,-0.01006150631679676,0.3069306930693069,0.31699219938610373
Rei Sakamoto,Returner,Hard,10+,11,0.019147408782712493,0.5454545454545454,0.5263071366718329
Rei Sakamoto,Returner,Hard,4-6,35,0.1483136671915551,0.6,0.45168633280844495
Rei Sakamoto,Returner,Hard,7-9,13,0.12501546881592684,0.6153846153846154,0.4903691465686885
Reilly Opelka,Returner,Clay,0-3,486,-0.0793387889058481,0.257201646090535,0.3365404349963831
Reilly Opelka,Returner,Clay,10+,21,0.029519921515164894,0.5238095238095238,0.4942896022943589
Reilly Opelka,Returner,Clay,4-6,152,0.002944400898330871,0.45394736842105265,0.45100296752272173
Reilly Opelka,Returner,Clay,7-9,62,-0.07559618535992445,0.4032258064516129,0.47882199181153734
Reilly Opelka,Returner,Grass,0-3,305,-0.11686930471755014,0.20327868852459016,0.3201479932421403
Reilly Opelka,Returner,Grass,10+,10,-0.0027183444832838523,0.5,0.5027183444832838
Reilly Opelka,Returner,Grass,4-6,78,-0.12212915972848129,0.3076923076923077,0.42982146742078897
Reilly Opelka,Returner,Grass,7-9,22,-0.06869914106459257,0.4090909090909091,0.4777900501555017
Reilly Opelka,Returner,Hard,0-3,1447,-0.04644834469173189,0.2847270214236351,0.331175366115367
Reilly Opelka,Returner,Hard,10+,107,-0.07411667491442565,0.4205607476635514,0.49467742257797703
Reilly Opelka,Returner,Hard,4-6,502,-0.03341886021072361,0.41434262948207173,0.44776148969279533
Reilly Opelka,Returner,Hard,7-9,177,-0.07530163767820441,0.4067796610169492,0.4820812986951536
Renzo Furlan,Returner,Hard,0-3,70,-0.07019980618888962,0.2571428571428571,0.3273426633317468
Renzo Furlan,Returner,Hard,10+,6,-0.006657544671443361,0.5,0.5066575446714433
Renzo Furlan,Returner,Hard,4-6,43,0.047475551097462515,0.4883720930232558,0.4408965419257933
Renzo Furlan,Returner,Hard,7-9,13,-0.00044927810492454936,0.46153846153846156,0.46198773964338613
Renzo Olivo,Returner,Clay,0-3,110,-0.023329289526458904,0.3090909090909091,0.332420198617368
Renzo Olivo,Returner,Clay,10+,29,0.1386623548961582,0.6206896551724138,0.4820273002762556
Renzo Olivo,Returner,Clay,4-6,52,-0.05725471252527557,0.38461538461538464,0.4418700971406602
Renzo Olivo,Returner,Clay,7-9,28,-0.033376040412270894,0.42857142857142855,0.4619474689836994
Ricardas Berankis,Returner,Grass,0-3,42,0.10244435885674841,0.42857142857142855,0.32612706971468014
Ricardas Berankis,Returner,Grass,10+,3,-0.19574039596932535,0.3333333333333333,0.5290737293026587
Ricardas Berankis,Returner,Grass,4-6,15,-0.123475269495546,0.3333333333333333,0.4568086028288793
Ricardas Berankis,Returner,Grass,7-9,4,0.03493436358473806,0.5,0.46506563641526194
Ricardas Berankis,Returner,Hard,0-3,237,-0.05499776589866727,0.270042194092827,0.32503995999149426
Ricardas Berankis,Returner,Hard,10+,25,0.0678432104394846,0.56,0.4921567895605154
Ricardas Berankis,Returner,Hard,4-6,101,0.06993221381141898,0.5148514851485149,0.4449192713370959
Ricardas Berankis,Returner,Hard,7-9,44,0.06945320342619513,0.5681818181818182,0.4987286147556231
Ricardo Hocevar,Returner,Clay,0-3,37,0.026442243010496212,0.35135135135135137,0.3249091083408551
Ricardo Hocevar,Returner,Clay,10+,1,-0.4313936534780538,0.0,0.4313936534780538
Ricardo Hocevar,Returner,Clay,4-6,16,-0.06788763957146347,0.375,0.4428876395714635
Ricardo Hocevar,Returner,Clay,7-9,6,-0.17615879923963207,0.3333333333333333,0.5094921325729654
Riccardo Bonadio,Returner,Clay,0-3,91,-0.010978100776245505,0.32967032967032966,0.34064843044657517
Riccardo Bonadio,Returner,Clay,10+,12,0.12579610008288333,0.6666666666666666,0.5408705665837833
Riccardo Bonadio,Returner,Clay,4-6,36,-0.06951438794755954,0.3888888888888889,0.45840327683644844
Riccardo Bonadio,Returner,Clay,7-9,17,-0.17603966393358547,0.35294117647058826,0.5289808404041737
Richard Gasquet,Returner,Clay,0-3,1031,-0.04623019084469271,0.2929194956353055,0.33914968647999827
Richard Gasquet,Returner,Clay,10+,206,-0.06053382732409176,0.4563106796116505,0.5168445069357422
Richard Gasquet,Returner,Clay,4-6,481,-0.03301007520762208,0.42411642411642414,0.4571264993240462
Richard Gasquet,Returner,Clay,7-9,233,0.04182647663541151,0.5407725321888412,0.4989460555534297
Richard Gasquet,Returner,Grass,0-3,678,-0.008305094012278243,0.31268436578171094,0.3209894597939892
Richard Gasquet,Returner,Grass,10+,44,-0.09603563677227474,0.38636363636363635,0.4823992731359111
Richard Gasquet,Returner,Grass,4-6,256,-0.002103676064208935,0.43359375,0.4356974260642089
Richard Gasquet,Returner,Grass,7-9,95,-0.11849350936955651,0.35789473684210527,0.47638824621166176
Richard Gasquet,Returner,Hard,0-3,1684,-0.0008518617091838905,0.32719714964370544,0.32804901135288933
Richard Gasquet,Returner,Hard,10+,324,-0.020939585439013485,0.47530864197530864,0.4962482274143221
Richard Gasquet,Returner,Hard,4-6,791,-0.00789639307100731,0.4336283185840708,0.44152471165507806
Richard Gasquet,Returner,Hard,7-9,333,-0.02434637032535375,0.4594594594594595,0.48380582978481323
Richard Krajicek,Returner,Clay,0-3,186,-0.04933035547577715,0.27419354838709675,0.32352390386287394
Richard Krajicek,Returner,Clay,10+,19,0.0020205640551283106,0.47368421052631576,0.47166364647118747
Richard Krajicek,Returner,Clay,4-6,78,-0.023157489086735088,0.38461538461538464,0.4077728737021197
Richard Krajicek,Returner,Clay,7-9,36,-0.10430923824100377,0.3611111111111111,0.4654203493521149
Richard Krajicek,Returner,Grass,0-3,588,0.005847702803141278,0.34183673469387754,0.33598903189073626
Richard Krajicek,Returner,Grass,10+,7,0.3610722134776749,0.8571428571428571,0.4960706436651822
Richard Krajicek,Returner,Grass,4-6,91,-0.1837703249350848,0.25274725274725274,0.43651757768233757
Richard Krajicek,Returner,Grass,7-9,16,0.1606307557928827,0.625,0.46436924420711734
Richard Krajicek,Returner,Hard,0-3,1513,-0.0012845283968353869,0.3218770654329147,0.3231615938297501
Richard Krajicek,Returner,Hard,10+,40,-0.12331324706736146,0.375,0.4983132470673614
Richard Krajicek,Returner,Hard,4-6,269,-0.08833127104758139,0.36059479553903345,0.4489260665866148
Richard Krajicek,Returner,Hard,7-9,65,0.08349723181539871,0.5692307692307692,0.4857335374153705
Richey Reneberg,Returner,Grass,0-3,34,0.01976726620137877,0.38235294117647056,0.3625856749750918
Richey Reneberg,Returner,Grass,4-6,2,-0.43931446196233387,0.0,0.43931446196233387
Richey Reneberg,Returner,Hard,0-3,72,-0.03669555246578071,0.2777777777777778,0.3144733302435585
Richey Reneberg,Returner,Hard,10+,1,-0.554888284905514,0.0,0.554888284905514
Richey Reneberg,Returner,Hard,4-6,18,0.020608123758446513,0.5,0.47939187624155344
Richey Reneberg,Returner,Hard,7-9,9,-0.08647293819947802,0.4444444444444444,0.5309173826439224
Rinky Hijikata,Returner,Grass,0-3,98,0.017758369413425505,0.3469387755102041,0.3291804060967786
Rinky Hijikata,Returner,Grass,10+,14,-0.07452904329846308,0.42857142857142855,0.5031004718698916
Rinky Hijikata,Returner,Grass,4-6,45,0.05587725435976723,0.4888888888888889,0.4330116345291216
Rinky Hijikata,Returner,Grass,7-9,25,0.03584131778051173,0.56,0.5241586822194882
Rinky Hijikata,Returner,Hard,0-3,362,0.013787997878379973,0.34806629834254144,0.33427830046416146
Rinky Hijikata,Returner,Hard,10+,35,-0.051221579843378884,0.45714285714285713,0.508364436986236
Rinky Hijikata,Returner,Hard,4-6,137,0.011707801124721778,0.45985401459854014,0.44814621347381833
Rinky Hijikata,Returner,Hard,7-9,51,-0.017818317293330152,0.47058823529411764,0.48840655258744775
Rio Noguchi,Returner,Hard,0-3,13,0.20584254107199657,0.5384615384615384,0.3326189973895419
Rio Noguchi,Returner,Hard,10+,2,-0.4356579967724513,0.0,0.4356579967724513
Rio Noguchi,Returner,Hard,4-6,8,0.06102877035695421,0.5,0.4389712296430458
Rio Noguchi,Returner,Hard,7-9,1,-0.426325739560525,0.0,0.426325739560525
Robby Ginepri,Returner,Clay,0-3,24,-0.17575652916282666,0.16666666666666666,0.3424231958294934
Robby Ginepri,Returner,Clay,10+,6,-0.37420389991711667,0.16666666666666666,0.5408705665837833
Robby Ginepri,Returner,Clay,4-6,16,-0.2854368404731678,0.1875,0.4729368404731678
Robby Ginepri,Returner,Clay,7-9,5,0.12964777026907265,0.6,0.4703522297309274
Robby Ginepri,Returner,Hard,0-3,194,-0.04351216787415359,0.28865979381443296,0.3321719616885866
Robby Ginepri,Returner,Hard,10+,29,-0.21588709036710246,0.27586206896551724,0.4917491593326197
Robby Ginepri,Returner,Hard,4-6,73,0.0034679908324386118,0.4657534246575342,0.4622854338250956
Robby Ginepri,Returner,Hard,7-9,27,-0.14048332617815038,0.37037037037037035,0.5108536965485208
Robert Kendrick,Returner,Hard,0-3,36,-0.02908330848006826,0.3055555555555556,0.3346388640356238
Robert Kendrick,Returner,Hard,10+,3,0.1381475440215911,0.6666666666666666,0.5285191226450756
Robert Kendrick,Returner,Hard,4-6,20,-0.29756635054220226,0.15,0.44756635054220223
Robert Kendrick,Returner,Hard,7-9,4,-0.4645106101200401,0.0,0.4645106101200401
Roberto Bautista Agut,Returner,Clay,0-3,474,-0.0270133008197603,0.310126582278481,0.3371398830982413
Roberto Bautista Agut,Returner,Clay,10+,142,-0.022672435085228516,0.4859154929577465,0.508587928042975
Roberto Bautista Agut,Returner,Clay,4-6,255,0.0022216322058472883,0.45098039215686275,0.4487587599510155
Roberto Bautista Agut,Returner,Clay,7-9,124,-0.03020409469329872,0.4596774193548387,0.48988151404813746
Roberto Bautista Agut,Returner,Grass,0-3,395,-0.031437831450970594,0.2911392405063291,0.3225770719572997
Roberto Bautista Agut,Returner,Grass,10+,73,0.018560790012869127,0.5205479452054794,0.5019871551926103
Roberto Bautista Agut,Returner,Grass,4-6,200,-0.032368875524009064,0.405,0.4373688755240091
Roberto Bautista Agut,Returner,Grass,7-9,71,0.09235861317537342,0.5633802816901409,0.47102166851476746
Roberto Bautista Agut,Returner,Hard,0-3,1594,0.006111727257377037,0.33500627352572143,0.3288945462683444
Roberto Bautista Agut,Returner,Hard,10+,442,-0.006974083749249007,0.497737556561086,0.504711640310335
Roberto Bautista Agut,Returner,Hard,4-6,847,0.013482076485655066,0.46162927981109797,0.4481472033254429
Roberto Bautista Agut,Returner,Hard,7-9,339,0.02582164944064115,0.5191740412979351,0.4933523918572939
Roberto Carballes Baena,Returner,Clay,0-3,541,-0.016851523443919172,0.3234750462107209,0.3403265696546401
Roberto Carballes Baena,Returner,Clay,10+,147,0.031124296811156565,0.5510204081632653,0.5198961113521088
Roberto Carballes Baena,Returner,Clay,4-6,280,-0.032544982505269354,0.42142857142857143,0.4539735539338408
Roberto Carballes Baena,Returner,Clay,7-9,105,-0.06285263699887977,0.44761904761904764,0.5104716846179275
Roberto Carballes Baena,Returner,Hard,0-3,235,-0.030434554200483827,0.2978723404255319,0.32830689462601576
Roberto Carballes Baena,Returner,Hard,10+,52,0.012217469141773083,0.5192307692307693,0.5070133000889961
Roberto Carballes Baena,Returner,Hard,4-6,142,-0.028486291105102996,0.4154929577464789,0.44397924885158185
Roberto Carballes Baena,Returner,Hard,7-9,58,-0.09691644991865742,0.39655172413793105,0.49346817405658844
Roberto Cid,Returner,Clay,0-3,32,0.05499457331957809,0.40625,0.3512554266804219
Roberto Cid,Returner,Clay,10+,8,-0.28541224902414053,0.25,0.5354122490241405
Roberto Cid,Returner,Clay,4-6,17,-0.026548056515101028,0.4117647058823529,0.4383127623974539
Roberto Cid,Returner,Clay,7-9,8,0.03948349113859752,0.5,0.4605165088614025
Roberto Marcora,Returner,Hard,0-3,21,-0.06378541611032318,0.19047619047619047,0.25426160658651364
Roberto Marcora,Returner,Hard,10+,1,-0.47151875738405746,0.0,0.47151875738405746
Roberto Marcora,Returner,Hard,4-6,7,0.18099942998218907,0.5714285714285714,0.39042914144638236
Roberto Marcora,Returner,Hard,7-9,1,-0.4620472577859186,0.0,0.4620472577859186
Roberto Quiroz,Returner,Hard,0-3,37,0.005813394313286721,0.24324324324324326,0.2374298489299565
Roberto Quiroz,Returner,Hard,10+,3,-0.053723243715255685,0.3333333333333333,0.38705657704858903
Roberto Quiroz,Returner,Hard,4-6,7,0.07282521510900962,0.42857142857142855,0.3557462134624189
Roberto Quiroz,Returner,Hard,7-9,4,0.35083660130708827,0.75,0.39916339869291173
Robin Bertrand,Returner,Hard,0-3,20,-0.07876734914986702,0.2,0.27876734914986706
Robin Bertrand,Returner,Hard,10+,1,-0.49393307794368035,0.0,0.49393307794368035
Robin Bertrand,Returner,Hard,4-6,14,-0.15308950060965656,0.21428571428571427,0.36737521489537084
Robin Bertrand,Returner,Hard,7-9,4,0.04753121187911924,0.5,0.45246878812088076
Robin Haase,Returner,Clay,0-3,617,-0.008646094353697944,0.32901134521880065,0.3376574395724986
Robin Haase,Returner,Clay,10+,113,0.0009596845123769349,0.49557522123893805,0.49461553672656117
Robin Haase,Returner,Clay,4-6,307,-0.043445019636048875,0.40716612377850164,0.4506111434145505
Robin Haase,Returner,Clay,7-9,115,-0.06842102889399314,0.4260869565217391,0.49450798541573227
Robin Haase,Returner,Grass,0-3,86,-0.03455859039641659,0.29069767441860467,0.32525626481502123
Robin Haase,Returner,Grass,10+,4,0.28030535329063894,0.75,0.46969464670936106
Robin Haase,Returner,Grass,4-6,34,0.18609558916492192,0.6176470588235294,0.43155146965860747
Robin Haase,Returner,Grass,7-9,6,0.039697484576291166,0.5,0.4603025154237088
Robin Haase,Returner,Hard,0-3,1022,-0.04246006243878827,0.2857142857142857,0.328174348153074
Robin Haase,Returner,Hard,10+,210,-0.030808072419072824,0.4714285714285714,0.5022366438476442
Robin Haase,Returner,Hard,4-6,533,-0.03385495900920144,0.41088180112570355,0.444736760134905
Robin Haase,Returner,Hard,7-9,244,-0.01402738898926465,0.4713114754098361,0.4853388643991007
Robin Soderling,Returner,Clay,0-3,207,-0.0712745796936549,0.2560386473429952,0.3273132270366501
Robin Soderling,Returner,Clay,10+,57,0.03626913305258636,0.5087719298245614,0.472502796771975
Robin Soderling,Returner,Clay,4-6,102,0.05228626715811603,0.5,0.447713732841884
Robin Soderling,Returner,Clay,7-9,53,0.0010063917474943615,0.4716981132075472,0.4706917214600528
Robin Soderling,Returner,Grass,0-3,46,-0.15291813644628388,0.15217391304347827,0.30509204948976215
Robin Soderling,Returner,Grass,10+,2,-0.04593780813461845,0.5,0.5459378081346185
Robin Soderling,Returner,Grass,4-6,26,-0.050051545666828595,0.38461538461538464,0.43466693028221315
Robin Soderling,Returner,Grass,7-9,5,0.11581010338788907,0.6,0.48418989661211087
